,0
GO:0006508,424.0
GO:0006509,23.0
GO:0006511,261.0
GO:0006513,48.0
GO:0006515,15.0
GO:0006516,12.0
GO:0006517,8.0
GO:0006518,14.0
GO:0006520,19.0
GO:0006521,1.0
GO:0006525,5.0
GO:0006526,3.0
GO:0006527,7.0
GO:0006528,1.0
GO:0006529,2.0
GO:0006531,4.0
GO:0006532,3.0
GO:0006533,4.0
GO:0006534,4.0
GO:0006535,1.0
GO:0006536,14.0
GO:0006537,5.0
GO:0006538,4.0
GO:0006539,1.0
GO:0006540,2.0
GO:0006541,20.0
GO:0006542,1.0
GO:0006543,3.0
GO:0006544,7.0
GO:0006545,3.0
GO:0006546,3.0
GO:0006547,1.0
GO:0006548,7.0
GO:0006550,4.0
GO:0006552,6.0
GO:0006554,5.0
GO:0006555,6.0
GO:0006556,4.0
GO:0006559,8.0
GO:0006560,2.0
GO:0006561,3.0
GO:0006562,4.0
GO:0006563,6.0
GO:0006564,6.0
GO:0006565,5.0
GO:0006566,1.0
GO:0006567,3.0
GO:0006568,2.0
GO:0006569,6.0
GO:0006570,3.0
GO:0006571,1.0
GO:0006572,6.0
GO:0006573,1.0
GO:0006574,4.0
GO:0006576,3.0
GO:0006577,1.0
GO:0006579,2.0
GO:0006580,1.0
GO:0006581,2.0
GO:0006582,1.0
GO:0006583,4.0
GO:0006584,7.0
GO:0006585,1.0
GO:0006589,3.0
GO:0006590,15.0
GO:0006591,2.0
GO:0006592,1.0
GO:0006593,1.0
GO:0006595,5.0
GO:0006596,5.0
GO:0006597,2.0
GO:0006598,2.0
GO:0006600,3.0
GO:0006601,2.0
GO:0006605,40.0
GO:0006606,103.0
GO:0006607,19.0
GO:0006610,4.0
GO:0006611,32.0
GO:0006612,53.0
GO:0006613,10.0
GO:0006614,8.0
GO:0006616,8.0
GO:0006617,4.0
GO:0006620,11.0
GO:0006621,9.0
GO:0006622,28.0
GO:0006623,13.0
GO:0006624,2.0
GO:0006625,9.0
GO:0006626,28.0
GO:0006627,5.0
GO:0006629,167.0
GO:0006631,81.0
GO:0006633,41.0
GO:0006635,45.0
GO:0006636,15.0
GO:0006637,24.0
GO:0006638,2.0
GO:0006639,1.0
GO:0006640,7.0
GO:0006641,35.0
GO:0006642,4.0
GO:0006643,2.0
GO:0006644,50.0
GO:0006646,10.0
GO:0006649,2.0
GO:0006650,4.0
GO:0006651,8.0
GO:0006654,31.0
GO:0006655,4.0
GO:0006656,22.0
GO:0006657,5.0
GO:0006658,6.0
GO:0006659,4.0
GO:0006660,4.0
GO:0006661,46.0
GO:0006663,4.0
GO:0006664,3.0
GO:0006665,16.0
GO:0006666,1.0
GO:0006667,1.0
GO:0006668,1.0
GO:0006669,1.0
GO:0006670,9.0
GO:0006672,23.0
GO:0006677,2.0
GO:0006679,2.0
GO:0006680,3.0
GO:0006681,1.0
GO:0006682,6.0
GO:0006683,2.0
GO:0006684,5.0
GO:0006685,5.0
GO:0006686,11.0
GO:0006687,23.0
GO:0006688,13.0
GO:0006689,7.0
GO:0006690,9.0
GO:0006691,13.0
GO:0006693,19.0
GO:0006694,26.0
GO:0006695,36.0
GO:0006699,25.0
GO:0006700,5.0
GO:0006701,4.0
GO:0006702,9.0
GO:0006703,11.0
GO:0006704,6.0
GO:0006705,2.0
GO:0006706,6.0
GO:0006707,10.0
GO:0006710,5.0
GO:0006711,1.0
GO:0006713,1.0
GO:0006714,1.0
GO:0006720,3.0
GO:0006725,1.0
GO:0006726,2.0
GO:0006729,7.0
GO:0006730,16.0
GO:0006734,13.0
GO:0006738,1.0
GO:0006739,12.0
GO:0006740,4.0
GO:0006741,2.0
GO:0006742,3.0
GO:0006743,2.0
GO:0006744,15.0
GO:0006747,1.0
GO:0006749,38.0
GO:0006750,13.0
GO:0006751,11.0
GO:0006753,3.0
GO:0006754,16.0
GO:0006756,1.0
GO:0006760,4.0
GO:0006766,6.0
GO:0006768,3.0
GO:0006769,1.0
GO:0006771,5.0
GO:0006772,4.0
GO:0006776,7.0
GO:0006777,7.0
GO:0006778,4.0
GO:0006779,4.0
GO:0006780,1.0
GO:0006781,1.0
GO:0006782,9.0
GO:0006783,24.0
GO:0006784,2.0
GO:0006787,1.0
GO:0006788,2.0
GO:0006789,2.0
GO:0006790,15.0
GO:0006796,18.0
GO:0006797,1.0
GO:0006801,19.0
GO:0006805,107.0
GO:0006807,4.0
GO:0006808,2.0
GO:0006809,22.0
GO:0006811,111.0
GO:0006812,25.0
GO:0006813,70.0
GO:0006814,53.0
GO:0006816,74.0
GO:0006817,9.0
GO:0006820,19.0
GO:0006821,40.0
GO:0006824,6.0
GO:0006825,13.0
GO:0006826,20.0
GO:0006828,5.0
GO:0006829,10.0
GO:0006833,17.0
GO:0006835,3.0
GO:0006836,36.0
GO:0006837,4.0
GO:0006839,18.0
GO:0006843,1.0
GO:0006844,1.0
GO:0006850,3.0
GO:0006851,13.0
GO:0006853,4.0
GO:0006855,16.0
GO:0006857,1.0
GO:0006858,3.0
GO:0006862,1.0
GO:0006863,1.0
GO:0006864,2.0
GO:0006865,34.0
GO:0006867,3.0
GO:0006868,9.0
GO:0006869,61.0
GO:0006873,4.0
GO:0006874,106.0
GO:0006878,16.0
GO:0006879,59.0
GO:0006880,7.0
GO:0006882,21.0
GO:0006883,23.0
GO:0006884,21.0
GO:0006885,12.0
GO:0006886,244.0
GO:0006887,95.0
GO:0006888,117.0
GO:0006890,50.0
GO:0006891,32.0
GO:0006892,16.0
GO:0006893,26.0
GO:0006895,15.0
GO:0006896,9.0
GO:0006897,148.0
GO:0006898,70.0
GO:0006900,15.0
GO:0006901,11.0
GO:0006903,8.0
GO:0006904,32.0
GO:0006906,27.0
GO:0006907,4.0
GO:0006909,66.0
GO:0006910,8.0
GO:0006911,23.0
GO:0006913,46.0
GO:0006914,143.0
GO:0006915,541.0
GO:0006919,79.0
GO:0006921,2.0
GO:0006924,7.0
GO:0006925,2.0
GO:0006929,7.0
GO:0006930,9.0
GO:0006931,1.0
GO:0006933,4.0
GO:0006935,117.0
GO:0006936,74.0
GO:0006937,11.0
GO:0006939,21.0
GO:0006940,13.0
GO:0006941,19.0
GO:0006942,9.0
GO:0006949,6.0
GO:0006952,70.0
GO:0006953,38.0
GO:0006954,401.0
GO:0006955,430.0
GO:0006956,25.0
GO:0006957,15.0
GO:0006958,30.0
GO:0006959,58.0
GO:0006965,1.0
GO:0006968,51.0
GO:0006970,14.0
GO:0006971,2.0
GO:0006972,7.0
GO:0006974,276.0
GO:0006977,20.0
GO:0006978,13.0
GO:0006979,111.0
GO:0006982,2.0
GO:0006983,11.0
GO:0006984,1.0
GO:0006986,55.0
GO:0006990,2.0
GO:0006991,2.0
GO:0006995,12.0
GO:0006996,10.0
GO:0006997,24.0
GO:0006998,16.0
GO:0006999,8.0
GO:0007000,5.0
GO:0007004,21.0
GO:0007005,84.0
GO:0007006,5.0
GO:0007007,20.0
GO:0007009,17.0
GO:0007010,118.0
GO:0007014,1.0
GO:0007015,109.0
GO:0007017,16.0
GO:0007018,67.0
GO:0007019,16.0
GO:0007020,24.0
GO:0007021,9.0
GO:0007023,6.0
GO:0007026,28.0
GO:0007028,5.0
GO:0007029,38.0
GO:0007030,122.0
GO:0007031,20.0
GO:0007032,39.0
GO:0007033,11.0
GO:0007034,5.0
GO:0007035,23.0
GO:0007039,2.0
GO:0007040,48.0
GO:0007041,21.0
GO:0007042,22.0
GO:0007043,44.0
GO:0007044,5.0
GO:0007049,287.0
GO:0007051,17.0
GO:0007052,57.0
GO:0007056,2.0
GO:0007057,4.0
GO:0007059,72.0
GO:0007060,3.0
GO:0007062,18.0
GO:0007063,1.0
GO:0007064,15.0
GO:0007066,1.0
GO:0007072,1.0
GO:0007076,17.0
GO:0007077,7.0
GO:0007079,4.0
GO:0007080,42.0
GO:0007084,10.0
GO:0007088,22.0
GO:0007089,4.0
GO:0007091,6.0
GO:0007094,30.0
GO:0007095,35.0
GO:0007096,13.0
GO:0007097,17.0
GO:0007098,44.0
GO:0007099,22.0
GO:0007100,6.0
GO:0007112,1.0
GO:0007113,3.0
GO:0007127,7.0
GO:0007129,28.0
GO:0007130,23.0
GO:0007131,31.0
GO:0007140,25.0
GO:0007141,29.0
GO:0007143,7.0
GO:0007144,9.0
GO:0007147,1.0
GO:0007154,18.0
GO:0007155,478.0
GO:0007156,167.0
GO:0007157,54.0
GO:0007158,19.0
GO:0007159,32.0
GO:0007160,103.0
GO:0007161,4.0
GO:0007162,45.0
GO:0007163,43.0
GO:0007165,1001.0
GO:0007166,291.0
GO:0007167,7.0
GO:0007168,11.0
GO:0007169,100.0
GO:0007171,7.0
GO:0007172,8.0
GO:0007173,49.0
GO:0007174,2.0
GO:0007175,14.0
GO:0007176,3.0
GO:0007178,8.0
GO:0007179,93.0
GO:0007181,3.0
GO:0007182,7.0
GO:0007183,7.0
GO:0007185,6.0
GO:0007186,479.0
GO:0007187,54.0
GO:0007188,47.0
GO:0007189,116.0
GO:0007190,25.0
GO:0007191,10.0
GO:0007193,55.0
GO:0007194,20.0
GO:0007195,5.0
GO:0007196,3.0
GO:0007197,8.0
GO:0007198,7.0
GO:0007199,2.0
GO:0007200,66.0
GO:0007202,30.0
GO:0007204,144.0
GO:0007205,27.0
GO:0007206,2.0
GO:0007207,8.0
GO:0007208,3.0
GO:0007210,7.0
GO:0007212,17.0
GO:0007213,15.0
GO:0007214,28.0
GO:0007215,17.0
GO:0007216,14.0
GO:0007217,8.0
GO:0007218,93.0
GO:0007219,111.0
GO:0007220,9.0
GO:0007221,7.0
GO:0007223,4.0
GO:0007224,82.0
GO:0007225,1.0
GO:0007228,3.0
GO:0007229,94.0
GO:0007231,6.0
GO:0007249,63.0
GO:0007250,18.0
GO:0007252,10.0
GO:0007253,8.0
GO:0007254,58.0
GO:0007258,2.0
GO:0007259,41.0
GO:0007260,14.0
GO:0007263,19.0
GO:0007264,83.0
GO:0007265,82.0
GO:0007266,52.0
GO:0007267,226.0
GO:0007268,226.0
GO:0007269,26.0
GO:0007270,6.0
GO:0007271,18.0
GO:0007274,21.0
GO:0007275,2.0
GO:0007276,20.0
GO:0007281,37.0
GO:0007283,431.0
GO:0007284,3.0
GO:0007286,90.0
GO:0007288,28.0
GO:0007289,9.0
GO:0007290,4.0
GO:0007291,2.0
GO:0007292,19.0
GO:0007296,4.0
GO:0007309,2.0
GO:0007320,4.0
GO:0007321,1.0
GO:0007338,66.0
GO:0007339,35.0
GO:0007340,17.0
GO:0007341,9.0
GO:0007342,27.0
GO:0007343,2.0
GO:0007344,1.0
GO:0007346,62.0
GO:0007352,3.0
GO:0007354,1.0
GO:0007356,5.0
GO:0007368,59.0
GO:0007369,25.0
GO:0007371,1.0
GO:0007379,7.0
GO:0007386,4.0
GO:0007387,1.0
GO:0007388,1.0
GO:0007389,32.0
GO:0007398,13.0
GO:0007399,370.0
GO:0007400,1.0
GO:0007402,2.0
GO:0007403,1.0
GO:0007405,41.0
GO:0007406,10.0
GO:0007409,89.0
GO:0007411,155.0
GO:0007412,3.0
GO:0007413,18.0
GO:0007416,66.0
GO:0007417,134.0
GO:0007418,3.0
GO:0007420,254.0
GO:0007422,25.0
GO:0007423,20.0
GO:0007431,3.0
GO:0007435,7.0
GO:0007440,1.0
GO:0007442,4.0
GO:0007492,22.0
GO:0007493,2.0
GO:0007494,8.0
GO:0007495,1.0
GO:0007497,2.0
GO:0007498,31.0
GO:0007499,1.0
GO:0007500,3.0
GO:0007501,7.0
GO:0007506,9.0
GO:0007507,198.0
GO:0007509,2.0
GO:0007512,13.0
GO:0007517,98.0
GO:0007518,2.0
GO:0007519,53.0
GO:0007520,27.0
GO:0007521,2.0
GO:0007522,1.0
GO:0007525,4.0
GO:0007528,33.0
GO:0007529,2.0
GO:0007530,7.0
GO:0007538,1.0
GO:0007548,19.0
GO:0007549,2.0
GO:0007565,79.0
GO:0007566,39.0
GO:0007567,10.0
GO:0007568,146.0
GO:0007584,56.0
GO:0007585,29.0
GO:0007586,27.0
GO:0007589,6.0
GO:0007595,39.0
GO:0007596,79.0
GO:0007597,13.0
GO:0007598,3.0
GO:0007599,9.0
GO:0007600,11.0
GO:0007601,206.0
GO:0007602,27.0
GO:0007603,9.0
GO:0007604,1.0
GO:0007605,146.0
GO:0007606,15.0
GO:0007608,114.0
GO:0007610,2.0
GO:0007611,65.0
GO:0007612,61.0
GO:0007613,84.0
GO:0007614,11.0
GO:0007616,37.0
GO:0007617,6.0
GO:0007618,2.0
GO:0007620,2.0
GO:0007621,4.0
GO:0007622,2.0
GO:0007623,66.0
GO:0007624,2.0
GO:0007625,15.0
GO:0007626,82.0
GO:0007628,32.0
GO:0007630,1.0
GO:0007631,30.0
GO:0007632,4.0
GO:0007634,2.0
GO:0007635,5.0
GO:0007638,2.0
GO:0008015,32.0
GO:0008016,32.0
GO:0008033,16.0
GO:0008037,9.0
GO:0008038,5.0
GO:0008039,2.0
GO:0008045,18.0
GO:0008049,1.0
GO:0008050,2.0
GO:0008052,1.0
GO:0008053,19.0
GO:0008057,1.0
GO:0008063,3.0
GO:0008064,7.0
GO:0008065,3.0
GO:0008078,3.0
GO:0008088,4.0
GO:0008089,31.0
GO:0008090,11.0
GO:0008104,126.0
GO:0008152,7.0
GO:0008154,21.0
GO:0008156,18.0
GO:0008202,44.0
GO:0008203,78.0
GO:0008206,15.0
GO:0008207,5.0
GO:0008209,18.0
GO:0008210,30.0
GO:0008211,7.0
GO:0008216,1.0
GO:0008217,72.0
GO:0008219,35.0
GO:0008228,9.0
GO:0008272,12.0
GO:0008277,46.0
GO:0008283,154.0
GO:0008284,488.0
GO:0008285,388.0
GO:0008286,64.0
GO:0008292,3.0
GO:0008295,3.0
GO:0008298,3.0
GO:0008299,10.0
GO:0008306,33.0
GO:0008315,2.0
GO:0008333,47.0
GO:0008334,4.0
GO:0008340,24.0
GO:0008343,10.0
GO:0008344,48.0
GO:0008347,10.0
GO:0008354,8.0
GO:0008355,2.0
GO:0008356,6.0
GO:0008360,133.0
GO:0008361,24.0
GO:0008366,6.0
GO:0008380,178.0
GO:0008406,12.0
GO:0008535,7.0
GO:0008542,48.0
GO:0008543,53.0
GO:0008544,80.0
GO:0008582,5.0
GO:0008584,104.0
GO:0008585,20.0
GO:0008589,20.0
GO:0008592,3.0
GO:0008593,17.0
GO:0008594,5.0
GO:0008595,8.0
GO:0008608,14.0
GO:0008610,16.0
GO:0008611,7.0
GO:0008612,2.0
GO:0008615,2.0
GO:0008617,1.0
GO:0008625,40.0
GO:0008626,1.0
GO:0008627,2.0
GO:0008628,4.0
GO:0008630,47.0
GO:0008631,17.0
GO:0008635,7.0
GO:0008637,17.0
GO:0008643,22.0
GO:0008645,12.0
GO:0008652,1.0
GO:0008654,22.0
GO:0008655,1.0
GO:0009048,11.0
GO:0009051,4.0
GO:0009052,6.0
GO:0009056,3.0
GO:0009058,15.0
GO:0009059,3.0
GO:0009060,66.0
GO:0009062,10.0
GO:0009063,5.0
GO:0009064,2.0
GO:0009066,4.0
GO:0009069,2.0
GO:0009070,1.0
GO:0009071,1.0
GO:0009072,3.0
GO:0009081,2.0
GO:0009082,2.0
GO:0009083,12.0
GO:0009086,5.0
GO:0009087,1.0
GO:0009097,3.0
GO:0009098,2.0
GO:0009099,3.0
GO:0009100,11.0
GO:0009101,11.0
GO:0009104,1.0
GO:0009107,1.0
GO:0009113,5.0
GO:0009114,1.0
GO:0009115,1.0
GO:0009116,6.0
GO:0009117,8.0
GO:0009124,1.0
GO:0009132,1.0
GO:0009133,1.0
GO:0009134,6.0
GO:0009142,9.0
GO:0009143,6.0
GO:0009152,1.0
GO:0009154,1.0
GO:0009156,3.0
GO:0009159,1.0
GO:0009165,6.0
GO:0009168,3.0
GO:0009181,1.0
GO:0009185,3.0
GO:0009191,1.0
GO:0009200,1.0
GO:0009204,1.0
GO:0009214,1.0
GO:0009220,3.0
GO:0009223,2.0
GO:0009225,2.0
GO:0009229,1.0
GO:0009231,1.0
GO:0009234,1.0
GO:0009235,8.0
GO:0009240,2.0
GO:0009247,10.0
GO:0009249,6.0
GO:0009253,6.0
GO:0009256,1.0
GO:0009257,2.0
GO:0009258,3.0
GO:0009259,1.0
GO:0009263,3.0
GO:0009264,2.0
GO:0009265,3.0
GO:0009266,7.0
GO:0009267,73.0
GO:0009268,7.0
GO:0009298,4.0
GO:0009299,7.0
GO:0009301,4.0
GO:0009303,13.0
GO:0009304,2.0
GO:0009306,57.0
GO:0009308,8.0
GO:0009309,1.0
GO:0009311,24.0
GO:0009312,26.0
GO:0009313,12.0
GO:0009314,27.0
GO:0009386,2.0
GO:0009395,14.0
GO:0009396,1.0
GO:0009398,1.0
GO:0009403,1.0
GO:0009404,7.0
GO:0009408,46.0
GO:0009409,39.0
GO:0009410,240.0
GO:0009411,42.0
GO:0009414,4.0
GO:0009415,1.0
GO:0009416,17.0
GO:0009435,11.0
GO:0009436,3.0
GO:0009437,7.0
GO:0009438,2.0
GO:0009440,2.0
GO:0009441,1.0
GO:0009443,1.0
GO:0009444,1.0
GO:0009445,1.0
GO:0009446,1.0
GO:0009447,2.0
GO:0009448,2.0
GO:0009449,6.0
GO:0009450,2.0
GO:0009451,1.0
GO:0009452,1.0
GO:0009566,48.0
GO:0009582,4.0
GO:0009583,1.0
GO:0009584,1.0
GO:0009589,1.0
GO:0009590,2.0
GO:0009593,1.0
GO:0009595,3.0
GO:0009597,6.0
GO:0009609,6.0
GO:0009611,71.0
GO:0009612,54.0
GO:0009615,109.0
GO:0009617,110.0
GO:0009620,4.0
GO:0009624,7.0
GO:0009629,7.0
GO:0009631,3.0
GO:0009635,5.0
GO:0009636,73.0
GO:0009637,4.0
GO:0009642,8.0
GO:0009644,3.0
GO:0009645,1.0
GO:0009648,2.0
GO:0009649,6.0
GO:0009650,12.0
GO:0009651,9.0
GO:0009653,132.0
GO:0009682,1.0
GO:0009692,1.0
GO:0009725,41.0
GO:0009743,9.0
GO:0009744,6.0
GO:0009749,62.0
GO:0009750,5.0
GO:0009751,1.0
GO:0009755,43.0
GO:0009756,2.0
GO:0009785,2.0
GO:0009786,4.0
GO:0009789,1.0
GO:0009791,69.0
GO:0009792,23.0
GO:0009794,1.0
GO:0009798,1.0
GO:0009804,7.0
GO:0009812,6.0
GO:0009820,2.0
GO:0009822,3.0
GO:0009826,2.0
GO:0009838,6.0
GO:0009855,1.0
GO:0009880,29.0
GO:0009887,106.0
GO:0009888,8.0
GO:0009890,2.0
GO:0009895,1.0
GO:0009912,3.0
GO:0009913,9.0
GO:0009914,1.0
GO:0009932,1.0
GO:0009946,1.0
GO:0009948,19.0
GO:0009949,1.0
GO:0009950,8.0
GO:0009952,86.0
GO:0009953,39.0
GO:0009954,26.0
GO:0009956,1.0
GO:0009957,4.0
GO:0009966,40.0
GO:0009967,10.0
GO:0009968,42.0
GO:0009972,4.0
GO:0009988,6.0
GO:0009991,4.0
GO:0009992,6.0
GO:0009994,4.0
GO:0010001,22.0
GO:0010002,3.0
GO:0010021,1.0
GO:0010025,4.0
GO:0010032,6.0
GO:0010033,24.0
GO:0010035,14.0
GO:0010037,2.0
GO:0010038,8.0
GO:0010039,16.0
GO:0010040,6.0
GO:0010041,3.0
GO:0010042,9.0
GO:0010043,29.0
GO:0010044,4.0
GO:0010045,1.0
GO:0010046,2.0
GO:0010070,1.0
GO:0010085,1.0
GO:0010092,1.0
GO:0010121,1.0
GO:0010124,2.0
GO:0010133,3.0
GO:0010142,2.0
GO:0010155,3.0
GO:0010157,3.0
GO:0010159,3.0
GO:0010165,19.0
GO:0010171,1.0
GO:0010172,6.0
GO:0010186,1.0
GO:0010189,1.0
GO:0010193,6.0
GO:0010212,38.0
GO:0010224,9.0
GO:0010225,10.0
GO:0010226,11.0
GO:0010243,14.0
GO:0010248,6.0
GO:0010255,5.0
GO:0010256,2.0
GO:0010259,26.0
GO:0010265,2.0
GO:0010266,2.0
GO:0010269,11.0
GO:0010272,1.0
GO:0010273,3.0
GO:0010288,17.0
GO:0010310,6.0
GO:0010312,2.0
GO:0010324,6.0
GO:0010332,28.0
GO:0010360,2.0
GO:0010387,5.0
GO:0010389,13.0
GO:0010390,6.0
GO:0010424,2.0
GO:0010430,6.0
GO:0010446,1.0
GO:0010447,14.0
GO:0010453,2.0
GO:0010454,3.0
GO:0010455,2.0
GO:0010457,13.0
GO:0010458,14.0
GO:0010459,10.0
GO:0010460,20.0
GO:0010463,13.0
GO:0010464,1.0
GO:0010466,79.0
GO:0010467,76.0
GO:0010468,182.0
GO:0010469,18.0
GO:0010470,10.0
GO:0010481,1.0
GO:0010482,3.0
GO:0010496,1.0
GO:0010498,18.0
GO:0010499,3.0
GO:0010501,9.0
GO:0010506,68.0
GO:0010507,57.0
GO:0010508,81.0
GO:0010510,4.0
GO:0010512,2.0
GO:0010513,3.0
GO:0010517,1.0
GO:0010518,8.0
GO:0010519,2.0
GO:0010522,1.0
GO:0010523,5.0
GO:0010524,14.0
GO:0010526,6.0
GO:0010529,24.0
GO:0010533,1.0
GO:0010536,7.0
GO:0010543,7.0
GO:0010544,8.0
GO:0010557,1.0
GO:0010559,2.0
GO:0010560,3.0
GO:0010564,14.0
GO:0010565,4.0
GO:0010566,1.0
GO:0010569,17.0
GO:0010571,6.0
GO:0010572,10.0
GO:0010573,7.0
GO:0010574,4.0
GO:0010575,29.0
GO:0010578,1.0
GO:0010585,2.0
GO:0010586,11.0
GO:0010587,8.0
GO:0010591,10.0
GO:0010592,29.0
GO:0010593,4.0
GO:0010594,8.0
GO:0010595,63.0
GO:0010596,22.0
GO:0010606,6.0
GO:0010607,2.0
GO:0010608,25.0
GO:0010609,3.0
GO:0010610,1.0
GO:0010611,1.0
GO:0010613,21.0
GO:0010614,13.0
GO:0010621,4.0
GO:0010623,2.0
GO:0010625,1.0
GO:0010626,7.0
GO:0010628,458.0
GO:0010629,241.0
GO:0010631,12.0
GO:0010632,6.0
GO:0010633,14.0
GO:0010634,36.0
GO:0010635,2.0
GO:0010636,3.0
GO:0010637,8.0
GO:0010638,3.0
GO:0010640,1.0
GO:0010641,2.0
GO:0010642,8.0
GO:0010643,2.0
GO:0010644,4.0
GO:0010649,7.0
GO:0010650,1.0
GO:0010652,1.0
GO:0010656,5.0
GO:0010657,1.0
GO:0010658,1.0
GO:0010659,12.0
GO:0010664,3.0
GO:0010666,13.0
GO:0010667,22.0
GO:0010668,4.0
GO:0010669,11.0
GO:0010693,3.0
GO:0010694,6.0
GO:0010700,5.0
GO:0010701,4.0
GO:0010705,2.0
GO:0010706,6.0
GO:0010707,1.0
GO:0010710,2.0
GO:0010711,1.0
GO:0010712,1.0
GO:0010715,4.0
GO:0010716,4.0
GO:0010717,14.0
GO:0010718,48.0
GO:0010719,32.0
GO:0010720,1.0
GO:0010721,2.0
GO:0010722,1.0
GO:0010724,2.0
GO:0010725,2.0
GO:0010727,2.0
GO:0010729,5.0
GO:0010730,3.0
GO:0010734,2.0
GO:0010737,20.0
GO:0010738,9.0
GO:0010739,14.0
GO:0010742,7.0
GO:0010743,1.0
GO:0010744,18.0
GO:0010745,13.0
GO:0010747,2.0
GO:0010748,4.0
GO:0010749,3.0
GO:0010750,5.0
GO:0010751,3.0
GO:0010752,2.0
GO:0010753,6.0
GO:0010754,6.0
GO:0010755,3.0
GO:0010756,8.0
GO:0010757,8.0
GO:0010758,2.0
GO:0010759,19.0
GO:0010760,7.0
GO:0010761,19.0
GO:0010762,13.0
GO:0010763,14.0
GO:0010764,10.0
GO:0010765,16.0
GO:0010766,4.0
GO:0010769,1.0
GO:0010774,1.0
GO:0010780,1.0
GO:0010789,1.0
GO:0010792,6.0
GO:0010793,5.0
GO:0010795,2.0
GO:0010796,2.0
GO:0010800,29.0
GO:0010801,17.0
GO:0010803,21.0
GO:0010804,24.0
GO:0010807,7.0
GO:0010808,1.0
GO:0010810,3.0
GO:0010811,36.0
GO:0010812,16.0
GO:0010813,1.0
GO:0010814,3.0
GO:0010815,7.0
GO:0010816,1.0
GO:0010817,4.0
GO:0010818,14.0
GO:0010819,1.0
GO:0010820,15.0
GO:0010821,22.0
GO:0010822,5.0
GO:0010823,3.0
GO:0010824,21.0
GO:0010825,3.0
GO:0010826,5.0
GO:0010827,8.0
GO:0010828,7.0
GO:0010829,5.0
GO:0010830,5.0
GO:0010831,11.0
GO:0010832,15.0
GO:0010833,8.0
GO:0010835,7.0
GO:0010836,4.0
GO:0010837,8.0
GO:0010838,14.0
GO:0010839,23.0
GO:0010840,1.0
GO:0010841,3.0
GO:0010842,25.0
GO:0010845,4.0
GO:0010849,1.0
GO:0010862,50.0
GO:0010863,10.0
GO:0010866,3.0
GO:0010867,14.0
GO:0010868,3.0
GO:0010874,7.0
GO:0010875,26.0
GO:0010876,3.0
GO:0010877,1.0
GO:0010878,5.0
GO:0010879,1.0
GO:0010880,19.0
GO:0010881,21.0
GO:0010882,7.0
GO:0010883,6.0
GO:0010884,12.0
GO:0010886,7.0
GO:0010887,9.0
GO:0010888,10.0
GO:0010890,9.0
GO:0010891,6.0
GO:0010893,3.0
GO:0010894,6.0
GO:0010897,5.0
GO:0010898,8.0
GO:0010899,2.0
GO:0010900,1.0
GO:0010902,2.0
GO:0010903,4.0
GO:0010905,1.0
GO:0010906,23.0
GO:0010907,10.0
GO:0010908,1.0
GO:0010909,3.0
GO:0010916,4.0
GO:0010917,10.0
GO:0010918,10.0
GO:0010920,1.0
GO:0010921,2.0
GO:0010922,6.0
GO:0010923,8.0
GO:0010925,1.0
GO:0010933,1.0
GO:0010935,2.0
GO:0010936,12.0
GO:0010939,1.0
GO:0010940,10.0
GO:0010941,6.0
GO:0010942,37.0
GO:0010944,11.0
GO:0010948,2.0
GO:0010949,2.0
GO:0010950,12.0
GO:0010951,53.0
GO:0010952,10.0
GO:0010954,14.0
GO:0010955,13.0
GO:0010956,3.0
GO:0010957,4.0
GO:0010960,7.0
GO:0010961,4.0
GO:0010965,1.0
GO:0010966,1.0
GO:0010968,1.0
GO:0010970,2.0
GO:0010971,28.0
GO:0010972,8.0
GO:0010975,33.0
GO:0010976,114.0
GO:0010977,66.0
GO:0010980,3.0
GO:0010983,3.0
GO:0010987,1.0
GO:0010988,4.0
GO:0010989,8.0
GO:0010990,1.0
GO:0010991,5.0
GO:0010992,4.0
GO:0010994,7.0
GO:0010996,17.0
GO:0010998,2.0
GO:0010999,2.0
GO:0012501,8.0
GO:0012502,1.0
GO:0014002,16.0
GO:0014003,22.0
GO:0014004,7.0
GO:0014005,4.0
GO:0014008,1.0
GO:0014009,17.0
GO:0014010,3.0
GO:0014012,7.0
GO:0014013,2.0
GO:0014014,2.0
GO:0014015,3.0
GO:0014016,7.0
GO:0014028,3.0
GO:0014029,8.0
GO:0014031,6.0
GO:0014032,20.0
GO:0014033,11.0
GO:0014034,4.0
GO:0014036,2.0
GO:0014037,6.0
GO:0014038,1.0
GO:0014040,2.0
GO:0014041,2.0
GO:0014042,3.0
GO:0014043,2.0
GO:0014044,4.0
GO:0014045,2.0
GO:0014046,3.0
GO:0014047,7.0
GO:0014048,2.0
GO:0014049,7.0
GO:0014050,5.0
GO:0014051,4.0
GO:0014052,1.0
GO:0014053,3.0
GO:0014054,4.0
GO:0014056,1.0
GO:0014057,3.0
GO:0014059,29.0
GO:0014061,5.0
GO:0014062,1.0
GO:0014063,5.0
GO:0014064,1.0
GO:0014065,42.0
GO:0014066,15.0
GO:0014067,14.0
GO:0014068,82.0
GO:0014070,55.0
GO:0014074,8.0
GO:0014075,11.0
GO:0014706,5.0
GO:0014707,3.0
GO:0014717,1.0
GO:0014718,2.0
GO:0014719,3.0
GO:0014722,1.0
GO:0014728,3.0
GO:0014732,7.0
GO:0014733,2.0
GO:0014734,1.0
GO:0014737,2.0
GO:0014739,1.0
GO:0014740,1.0
